user_id,book_id,rating
4368,77,4
4368,90,3
4369,1,4
4369,4,4
4369,13,4
4369,15,5
4369,17,3
4369,20,3
4369,22,3
4369,26,3
4369,28,5
4369,31,5
4369,32,4
4369,35,2
4369,41,4
4369,47,5
4369,48,4
4369,57,3
4369,63,5
4369,64,3
4369,98,4
4371,2,4
4371,3,3
4371,4,5
4371,5,4
4371,8,5
4371,9,3
4371,10,5
4371,15,4
4371,18,4
4371,21,4
4371,23,4
4371,24,4
4371,25,5
4371,26,2
4371,27,4
4371,28,4
4371,32,4
4371,33,4
4371,42,5
4371,48,3
4371,50,5
4371,58,5
4371,66,5
4371,67,4
4371,75,4
4371,86,5
4371,89,5
4371,90,5
4372,2,4
4372,7,5
4372,8,4
4372,14,5
4372,15,4
4372,18,4
4372,21,4
4372,23,4
4372,24,4
4372,25,4
4372,26,2
4372,27,4
4372,35,4
4372,50,5
4372,55,5
4372,57,4
4372,81,4
4372,82,3
4372,85,5
4372,94,3
4372,100,3
4373,2,4
4373,37,5
4373,46,4
4373,48,4
4373,62,5
4373,80,5
4373,86,2
4373,90,4
4373,93,5
4374,4,4
4374,15,4
4374,25,5
4374,46,1
4374,64,5
4374,82,3
4375,8,3
4375,16,4
4375,37,3
4375,38,4
4375,47,4
4375,59,3
4375,71,4
4375,85,3
4375,90,3
4375,98,3
4376,15,3
4376,48,2
4376,79,4
4376,82,4
4376,85,3
4376,87,4
4376,94,4
4377,1,4
4377,3,5
4377,4,5
4377,10,4
4377,11,3
4377,17,4
4377,20,5
4377,26,3
4377,31,5
4377,33,2
4377,35,3
4377,43,5
4377,49,4
4377,52,4
4377,56,2
4377,57,5
4377,63,3
4377,73,3
4377,92,4
4377,100,5
4378,2,3
4378,9,2
4378,19,4
4378,21,2
4378,24,3
4378,27,3
4378,37,3
4378,79,4
4379,3,3
4379,23,3
4379,35,1
4379,39,4
4379,49,3
4379,52,4
4379,56,4
4379,75,4
4379,80,5
4380,4,4
4380,8,3
4380,14,4
4380,28,3
4380,29,3
4380,43,3
4380,58,5
4380,59,5
4381,1,5
4381,17,5
4381,31,1
4381,67,3
4382,4,4
4382,7,3
4382,8,4
4382,9,2
4382,16,3
4382,26,3
4382,33,3
4382,36,4
4382,55,4
4382,64,4
4382,78,3
4382,94,2
4383,9,4
4383,16,3
4383,22,4
4383,26,4
4383,43,4
4383,45,5
4383,64,4
4383,67,4
4383,97,4
4384,2,4
4384,3,4
4384,37,5
4384,45,3
4384,49,4
4384,51,4
4384,52,4
4384,56,4
4384,65,4
4384,66,3
4384,73,3
4384,89,5
4384,90,5
4385,75,5
4385,78,3
4385,97,3
4386,15,5
4386,42,5
4386,75,5
4387,3,2
4387,4,5
4387,7,2
4387,8,3
4387,9,3
4387,10,4
4387,11,4
4387,14,3
4387,16,5
4387,26,3
4387,28,1
4387,29,3
4387,33,4
4387,35,5
4387,36,2
4387,40,5
4387,46,3
4387,49,2
4387,50,4
4387,52,2
4387,56,2
4387,58,4
4387,79,5
4387,80,4
4387,81,5
4387,83,4
4387,85,4
4387,87,4
4388,29,4
4388,54,5
4388,72,5
4390,2,3
4390,5,4
4390,8,4
4390,9,3
4390,13,3
4390,14,3
4390,18,5
4390,21,5
4390,23,3
4390,24,4
4390,25,5
4390,26,3
4390,27,4
4390,28,3
4390,55,4
4390,57,3
4390,87,4
4392,1,4
4392,3,5
4392,16,4
4392,17,4
4392,20,4
4392,31,5
4392,41,3
4392,46,4
4392,49,5
4392,52,5
4392,56,3
4392,58,3
4392,64,4
4392,73,5
4392,81,5
4392,98,5
4394,1,5
4394,4,4
4394,12,4
4394,17,5
4394,20,5
4394,31,5
4394,41,4
4394,44,3
4395,60,4
4396,1,3
4396,2,5
4396,4,3
4396,5,2
4396,7,5
4396,8,5
4396,18,4
4396,19,4
4396,21,4
4396,22,4
4396,23,4
4396,24,4
4396,25,4
4396,26,3
4396,27,4
4396,28,4
4396,37,5
4396,50,5
4396,60,4
4396,63,5
4396,70,4
4396,71,3
4396,92,5
4398,2,3
4398,9,3
4398,18,3
4398,21,3
4398,23,3
4398,24,3
4398,26,3
4398,27,4
4398,35,4
4399,2,2
4399,4,5
4399,5,5
4399,7,4
4399,8,4
4399,9,1
4399,11,3
4399,13,5
4399,14,5
4399,18,3
4399,19,5
4399,21,4
4399,23,2
4399,24,3
4399,25,4
4399,26,1
4399,27,4
4399,32,4
4399,39,5
4399,43,2
4399,48,5
4399,54,5
4399,55,5
4399,79,5
4399,83,4
4400,12,4
4400,43,3
4400,100,5
4401,2,3
4401,4,4
4401,18,3
4401,21,3
4401,23,3
4401,24,3
4401,25,3
4401,27,4
4401,33,5
4401,45,5
4401,54,5
4401,60,4
4401,65,5
4401,97,4
4404,2,4
4404,4,5
4404,5,3
4404,7,5
4404,8,4
4404,11,5
4404,13,5
4404,14,4
4404,18,4
4404,21,4
4404,24,4
4404,25,4
4404,27,4
4404,43,4
4404,48,5
4404,54,4
4404,63,1
4404,65,4
4404,67,5
4404,68,5
4404,70,5
4404,76,3
4404,80,5
4404,97,3
4405,1,5
4405,4,4
4405,8,4
4405,9,4
4405,10,4
4405,11,3
4405,14,4
4405,15,5
4405,16,3
4405,17,5
4405,18,5
4405,20,4
4405,21,5
4405,23,5
4405,24,5
4405,26,4
4405,27,5
4405,28,3
4405,29,4
4405,31,5
4405,32,4
4405,33,4
4405,42,5
4405,45,3
4405,50,5
4405,58,4
4405,59,5
4405,76,4
4405,80,5
4405,82,5
4405,85,5
4405,92,4
4405,94,3
4405,98,3
4406,5,3
4406,10,3
4406,14,3
4406,28,2
4406,32,2
4406,48,4
4406,54,3
4406,55,3
4406,58,3
4406,59,3
4406,76,3
4406,83,3
4406,87,3
4406,89,4
4406,93,3
4407,1,4
4407,2,4
4407,3,4
4407,4,5
4407,15,5
4407,17,4
4407,18,4
4407,20,4
4407,21,4
4407,22,4
4407,23,4
4407,24,4
4407,25,4
4407,27,4
4407,33,4
4407,37,5
4407,38,2
4407,42,4
4407,43,5
4407,49,2
4407,52,4
4407,57,4
4407,66,5
4407,75,5
4407,77,5
4407,81,4
4407,87,5
4408,2,4
4408,4,5
4408,5,3
4408,7,5
4408,8,4
4408,13,4
4408,14,3
4408,15,5
4408,18,5
4408,19,5
4408,21,5
4408,23,4
4408,24,4
4408,25,5
4408,26,5
4408,27,4
4408,28,4
4408,29,4
4408,32,5
4408,33,5
4408,35,4
4408,42,5
4408,43,5
4408,44,4
4408,45,4
4408,47,5
4408,48,5
4408,50,5
4408,53,5
4408,54,5
4408,57,5
4408,58,4
4408,62,5
4408,67,3
4408,70,4
4408,77,5
4408,79,5
4408,80,5
4408,82,5
4408,83,5
4408,84,3
4408,86,3
4408,89,5
4408,94,5
4408,100,5
4409,3,4
4409,4,5
4409,7,5
4409,15,4
4409,36,5
4409,37,3
4409,41,5
4409,43,4
4409,49,4
4409,52,4
4409,59,5
4409,93,2
4410,2,3
4410,3,5
4410,4,4
4410,5,4
4410,8,3
4410,10,2
4410,11,3
4410,18,4
4410,21,3
4410,22,4
4410,23,4
4410,24,4
4410,25,4
4410,27,3
4410,31,3
4410,32,4
4410,33,4
4410,38,3
4410,42,4
4410,44,3
4410,45,2
4410,46,4
4410,48,3
4410,49,4
4410,52,4
4410,55,3
4410,56,5
4410,57,4
4410,58,5
4410,60,3
4410,64,4
4410,66,4
4410,67,3
4410,85,5
4410,93,4
4410,100,4
4411,2,3
4411,7,4
4411,8,4
4411,11,4
4411,18,4
4411,19,4
4411,21,3
4411,23,3
4411,24,4
4411,25,4
4411,27,3
4411,32,4
4411,54,5
4411,55,5
4411,58,5
4411,63,3
4411,65,5
4411,70,4
4411,79,4
4412,2,3
4412,11,2
4412,18,3
4412,21,3
4412,23,3
4412,24,3
4412,25,3
4412,27,3
4412,46,4
4412,72,4
4412,82,4
4413,4,4
4413,5,1
4413,13,4
4413,14,3
4413,15,4
4413,26,2
4413,28,3
4413,32,4
4413,35,4
4413,50,5
4413,54,4
4413,55,3
4413,58,3
4413,65,4
4413,83,3
4413,85,4
4413,97,3
4414,3,2
4414,11,5
4414,14,4
4414,40,2
4414,46,4
4414,48,2
4414,60,2
4414,67,4
4414,73,3
4414,81,3
4415,3,4
4415,49,3
4415,52,3
4415,56,4
4415,57,4
4415,67,4
4416,3,4
4416,9,3
4416,11,3
4416,22,4
4416,26,5
4416,31,4
4416,33,4
4416,36,5
4416,38,3
4416,40,2
4416,41,4
4416,42,5
4416,49,4
4416,52,4
4416,57,4
4416,60,1
4416,64,4
4416,67,4
4416,81,5
4416,87,4
4416,100,3
4417,17,4
4417,20,4
4417,41,5
4418,1,4
4418,3,3
4418,4,4
4418,8,4
4418,28,4
4418,49,4
4418,50,5
4418,52,4
4418,56,4
4418,62,4
4418,68,3
4418,75,3
4418,78,3
4418,97,4
4419,4,5
4419,5,4
4419,7,4
4419,8,5
4419,10,3
4419,13,4
4419,14,5
4419,15,4
4419,19,5
4419,22,4
4419,28,5
4419,48,5
4419,58,3
4419,65,4
4419,70,5
4419,71,3
4419,92,3
4420,2,5
4420,3,2
4420,4,3
4420,7,5
4420,10,4
4420,13,5
4420,18,5
4420,19,5
4420,21,5
4420,23,5
4420,24,5
4420,25,5
4420,26,3
4420,27,5
4420,28,4
4420,29,2
4420,32,4
4420,33,4
4420,36,5
4420,42,5
4420,48,4
4420,50,5
4420,55,5
4420,58,5
4420,62,5
4420,63,1
4420,65,4
4420,70,5
4420,80,4
4420,86,4
4420,92,5
4421,2,5
4421,3,5
4421,4,4
4421,5,2
4421,14,3
4421,18,5
4421,21,5
4421,23,5
4421,24,5
4421,25,5
4421,27,5
4421,28,5
4421,42,1
4421,49,5
4421,51,5
4421,52,5
4421,53,5
4421,56,5
4421,57,5
4421,64,5
4423,3,3
4423,4,5
4423,16,4
4423,17,5
4423,20,5
4423,21,5
4423,22,4
4423,26,3
4423,27,5
4423,35,3
4423,37,4
4423,44,2
4423,46,3
4423,50,4
4423,66,4
4423,72,4
4423,75,3
4423,76,5
4423,78,3
4423,79,3
4423,82,4
4423,90,4
4423,98,4
4424,2,5
4424,3,5
4424,8,2
4424,10,5
4424,13,2
4424,15,5
4424,18,4
4424,21,4
4424,23,4
4424,24,4
4424,25,5
4424,27,4
4424,29,5
4424,32,3
4424,35,4
4424,36,5
4424,37,5
4424,42,4
4424,43,4
4424,45,4
4424,48,2
4424,49,4
4424,52,4
4424,56,4
4424,63,3
4424,73,4
4424,76,4
4424,83,4
4424,93,5
4425,3,3
4425,7,4
4425,15,3
4425,19,3
4425,22,3
4425,29,3
4425,37,4
4425,45,5
4425,48,5
4425,49,2
4425,52,2
4425,55,4
4425,56,4
4425,59,3
4425,60,4
4425,62,4
4425,65,5
4425,85,4
4425,94,4
4425,97,4
4426,13,4
4426,14,3
4426,48,4
4426,54,4
4426,55,5
4426,66,5
4426,79,4
4426,83,4
4426,84,5
4426,92,5
4427,7,5
4427,35,3
4427,56,1
4427,57,4
4427,74,4
4427,88,3
4427,89,3
4429,2,4
4429,5,2
4429,7,4
4429,13,4
4429,18,4
4429,19,4
4429,21,4
4429,23,4
4429,24,4
4429,25,4
4429,27,4
4429,32,5
4429,45,3
4429,54,4
4429,55,3
4429,57,3
4429,62,5
4429,65,4
4429,89,4
4430,2,5
4430,3,5
4430,8,4
4430,11,4
4430,15,5
4430,18,5
4430,21,5
4430,23,5
4430,24,5
4430,27,5
4430,31,2
4430,33,3
4430,38,3
4430,40,3
4430,42,5
4430,45,4
4430,47,4
4430,49,4
4430,50,5
4430,52,4
4430,56,4
4430,57,4
4430,59,5
4430,64,5
4430,67,4
4430,82,3
4430,85,5
4430,86,4
4431,8,4
4433,1,4
4433,16,3
4433,20,3
4433,31,4
4433,40,2
4433,70,3
4433,98,3
4434,39,4
4435,3,3
4435,11,5
4435,16,4
4435,26,4
4435,31,4
4435,33,4
4435,38,4
4435,46,4
4435,47,5
4435,49,3
4435,52,3
4435,56,3
4435,57,5
4435,64,5
4435,75,2
4435,78,3
4435,94,3
4435,98,4
4436,7,3
4436,13,5
4436,14,3
4436,26,3
4436,48,2
4436,54,5
4436,94,5
4436,95,3
4437,9,2
4437,26,3
4437,66,5
4438,1,4
4438,9,3
4438,17,4
4438,20,3
4438,31,4
4438,35,3
4438,41,3
4438,42,5
4438,47,3
4438,55,3
4438,56,3
4438,59,5
4438,87,4
4438,93,5
4439,2,4
4439,5,5
4439,8,4
4439,9,1
4439,11,3
4439,13,4
4439,14,3
4439,16,5
4439,21,4
4439,23,4
4439,24,5
4439,25,5
4439,26,2
4439,27,5
4439,36,2
4439,38,5
4439,40,2
4439,45,2
4439,46,3
4439,57,2
4439,58,4
4439,60,1
4439,62,3
4439,75,3
4439,81,3
4439,82,4
4441,8,3
4441,10,4
4441,11,1
4441,16,2
4441,38,2
4441,40,4
4441,43,4
4441,55,2
4441,60,2
4441,63,4
4441,67,1
4441,71,3
4441,75,5
4441,78,2
4441,95,4
4442,1,5
4442,2,4
4442,3,5
4442,17,5
4442,18,5
4442,20,5
4442,21,5
4442,22,4
4442,23,3
4442,24,5
4442,25,5
4442,27,5
4442,36,5
4442,41,5
4442,49,5
4442,52,5
4442,53,4
4442,56,4
4442,62,5
4442,73,5
4442,77,5
4442,90,5
4443,15,3
4443,67,4
4443,90,3
4444,2,5
4444,3,3
4444,4,5
4444,5,5
4444,7,3
4444,8,3
4444,9,3
4444,10,5
4444,11,5
4444,13,4
4444,14,5
4444,15,3
4444,18,5
4444,19,3
4444,21,5
4444,22,2
4444,23,5
4444,24,5
4444,25,5
4444,26,3
4444,27,5
4444,28,2
4444,29,4
4444,32,2
4444,33,2
4444,35,5
4444,36,5
4444,38,3
4444,42,3
4444,43,4
4444,45,3
4444,46,4
4444,50,5
4444,55,3
4444,57,4
4444,59,4
4444,60,5
4444,62,5
4444,63,5
4444,67,5
4444,75,3
4444,76,5
4444,78,3
4444,82,4
4444,86,3
4444,87,5
4444,92,2
4444,94,5
4444,95,3
4444,100,4
4445,2,3
4445,5,4
4445,8,4
4445,10,5
4445,13,4
4445,14,3
4445,18,4
4445,21,4
4445,23,2
4445,24,4
4445,25,4
4445,27,3
4445,45,2
4445,58,3
4445,60,3
4445,68,2
4445,71,4
4445,72,4
4446,1,4
4446,17,4
4446,20,3
4446,36,4
4446,41,3
4448,1,4
4448,17,4
4448,20,4
4449,3,5
4449,9,3
4449,16,5
4449,26,5
4449,38,4
4449,40,4
4449,46,3
4449,49,4
4449,52,5
4449,56,3
4449,66,5
4449,73,2
4449,92,4
4450,2,5
4450,7,5
4450,13,5
4450,18,5
4450,19,5
4450,21,5
4450,23,5
4450,24,5
4450,25,5
4450,27,5
4450,39,5
4450,48,5
4450,53,3
4450,55,4
4450,70,5
4450,84,4
4450,86,5
4450,89,5
4451,2,4
4451,5,5
4451,8,5
4451,11,5
4451,16,5
4451,18,4
4451,23,4
4451,24,3
4451,31,5
4451,38,5
4451,40,3
4451,42,4
4451,44,4
4451,59,5
4451,67,5
4451,81,5
4451,93,5
4451,98,5
4452,2,5
4452,3,4
4452,8,5
4452,9,5
4452,18,5
4452,21,5
4452,22,5
4452,23,5
4452,24,5
4452,25,5
4452,26,4
4452,27,5
4452,31,5
4452,33,4
4452,49,4
4452,52,4
4452,56,5
4452,78,4
4453,2,4
4453,4,4
4453,18,4
4453,21,3
4453,23,3
4453,24,4
4453,27,3
4453,31,4
4453,43,4
4453,50,4
4453,53,4
4454,4,4
4454,5,4
4454,7,5
4454,8,5
4454,10,4
4454,11,4
4454,13,4
4454,14,3
4454,15,4
4454,22,4
4454,26,3
4454,32,4
4454,33,3
4454,35,3
4454,38,5
4454,40,3
4454,42,4
4454,43,5
4454,46,4
4454,50,4
4454,57,3
4454,58,4
4454,65,3
4454,82,4
4454,85,5
4454,94,3
4454,100,5
4455,1,4
4455,16,4
4455,17,4
4455,20,4
4455,39,4
4455,98,4
4456,3,3
4456,4,4
4456,5,5
4456,8,5
4456,10,1
4456,13,5
4456,14,5
4456,28,4
4456,32,4
4456,48,4
4456,49,3
4456,55,4
4456,58,3
4456,65,5
4456,68,4
4456,71,3
4456,90,2
4456,94,1
4456,97,3
4458,3,3
4458,4,5
4458,7,4
4458,9,3
4458,26,4
4458,32,5
4458,33,4
4458,35,4
4458,38,4
4458,46,4
4458,49,3
4458,52,3
4458,56,3
4458,57,4
4458,59,4
4458,62,3
4458,63,1
4458,64,4
4458,71,4
4458,75,4
4458,85,2
4458,92,4
4458,100,5
4459,3,5
4459,40,1
4459,43,4
4459,47,4
4459,49,4
4459,52,5
4459,56,3
4460,1,3
4460,3,4
4460,9,4
4460,11,4
4460,17,3
4460,20,3
4460,26,5
4460,40,3
4460,49,3
4460,52,4
4460,56,3
4460,64,4
4460,67,3
4460,81,4
4460,100,2
4461,3,3
4461,10,5
4461,75,3
4461,87,4
4462,3,5
4462,4,4
4462,13,3
4462,29,4
4462,42,4
4462,43,4
4462,44,3
4462,45,4
4462,46,3
4462,49,4
4462,58,4
4462,59,5
4462,64,4
4462,71,3
4462,75,4
4462,76,4
4462,77,3
4462,78,5
4462,82,4
4462,85,4
4463,2,2
4463,5,3
4463,7,5
4463,8,4
4463,18,4
4463,21,3
4463,23,2
4463,24,3
4463,65,4
4463,71,5
4463,100,5
4464,7,3
4464,8,4
4464,26,1
4464,28,4
4464,35,4
4464,60,5
4464,65,4
4464,68,3
4465,3,3
4465,5,3
4465,14,3
4465,26,3
4465,38,5
4465,48,5
4465,49,3
4465,52,3
4465,56,3
4465,60,3
4465,76,2
4465,85,4
4466,2,3
4466,4,4
4466,5,3
4466,8,4
4466,9,3
4466,10,4
4466,11,4
4466,13,5
4466,14,4
4466,15,3
4466,18,3
4466,21,4
4466,22,4
4466,23,3
4466,24,4
4466,25,4
4466,26,4
4466,27,4
4466,28,5
4466,29,4
4466,36,5
4466,38,4
4466,40,2
4466,42,4
4466,44,4
4466,47,4
4466,55,4
4466,57,3
4466,64,5
4466,78,3
4466,85,4
4466,94,4
4466,95,4
4468,4,4
4468,7,5
4468,11,4
4468,13,5
4468,14,5
4468,16,3
4468,22,5
4468,26,2
4468,28,4
4468,31,4
4468,32,3
4468,33,4
4468,35,4
4468,38,5
4468,45,3
4468,46,4
4468,48,5
4468,57,5
4468,60,2
4468,64,3
4468,65,5
4468,70,5
4468,89,5
4468,94,5
4468,100,5
4470,1,3
4470,10,4
4470,13,4
4470,14,4
4470,17,4
4470,20,3
4470,22,2
4470,31,5
4470,35,2
4470,37,3
4470,40,3
4470,46,5
4470,48,4
4470,50,5
4470,54,4
4470,71,3
4470,75,2
4470,87,4
4470,89,4
4470,90,3
4471,3,4
4471,11,5
4471,14,1
4471,19,3
4471,22,3
4471,26,3
4471,31,4
4471,35,4
4471,38,3
4471,40,5
4471,45,4
4471,46,3
4471,49,3
4471,52,4
4471,56,3
4471,57,4
4471,64,4
4471,67,4
4471,70,3
4471,85,5
4471,100,4
4472,8,3
4472,13,4
4472,26,3
4472,35,2
4472,43,5
4472,94,3
4473,4,4
4473,5,5
4473,7,3
4473,8,4
4473,11,4
4473,13,4
4473,14,3
4473,19,4
4473,26,1
4473,28,4
4473,32,4
4473,55,3
4473,58,4
4473,60,3
4473,65,4
4473,82,3
4473,87,4
4473,94,5
4474,4,4
4474,5,3
4474,8,1
4474,11,2
4474,16,4
4474,22,3
4474,31,5
4474,32,4
4474,33,2
4474,35,3
4474,38,4
4474,45,3
4474,46,2
4474,57,2
4474,64,1
4474,67,4
4474,79,2
4474,82,4
4474,87,4
4474,98,5
4474,100,3
4475,1,3
4475,3,2
4475,4,5
4475,11,3
4475,13,2
4475,17,2
4475,20,2
4475,22,3
4475,31,4
4475,36,2
4475,37,3
4475,42,4
4475,43,5
4475,48,4
4475,64,4
4475,66,5
4475,71,3
4475,89,2
4475,93,3
4476,2,3
4476,4,4
4476,7,4
4476,18,4
4476,19,4
4476,21,5
4476,23,4
4476,24,4
4476,25,5
4476,26,3
4476,27,4
4476,28,3
4476,29,3
4476,32,3
4476,50,5
4476,55,5
4476,58,3
4476,85,5
4477,7,2
4477,14,2
4477,15,3
4477,19,2
4477,21,4
4477,24,4
4477,25,5
4477,27,5
4477,29,3
4477,44,3
4477,58,3
4477,68,3
4477,71,3
4477,72,4
4477,74,2
4477,79,2
4477,83,2
4478,2,5
4478,3,4
4478,4,5
4478,7,3
4478,8,4
4478,18,4
4478,19,3
4478,21,5
4478,23,4
4478,24,4
4478,25,4
4478,27,3
4478,28,2
4478,36,5
4478,37,4
4478,42,4
4478,49,4
4478,50,5
4478,52,3
4478,53,3
4478,56,2
4478,59,5
4478,62,5
4478,74,5
4478,77,3
4478,80,5
4478,83,2
4478,85,5
4478,93,5
4479,1,5
4479,17,4
4479,20,4
4479,31,3
4479,37,4
4479,59,5
4479,98,3
4480,1,4
4480,3,3
4480,11,4
4480,17,3
4480,20,3
4480,37,5
4480,38,4
4480,48,5
4480,49,2
4480,52,2
4480,54,5
4480,55,4
4480,56,2
4480,57,2
4480,60,4
4480,62,3
4480,66,5
4480,67,4
4480,72,4
4480,75,3
4480,76,2
4480,77,4
4480,80,5
4480,83,3
4480,84,4
4480,93,5
4481,20,4
4481,38,2
4482,1,4
4482,4,4
4482,17,4
4482,20,4
4482,22,3
4482,31,4
4482,40,4
4482,94,3
4483,16,2
4483,36,5
4483,94,5
4484,4,4
4484,5,4
4484,8,4
4484,13,3
4484,26,1
4484,32,3
4484,35,4
4484,36,3
4484,45,3
4484,48,4
4484,55,4
4484,59,2
4484,65,4
4484,71,3
4484,82,3
4484,84,2
4484,92,2
4484,94,4
4485,3,4
4485,31,4
4485,40,4
4485,46,4
4485,49,4
4485,52,5
4485,56,5
4485,57,4
4486,5,4
4486,7,5
4486,8,3
4486,10,2
4486,11,5
4486,14,3
4486,15,5
4486,19,5
4486,22,5
4486,26,4
4486,29,3
4486,32,4
4486,35,5
4486,38,5
4486,43,4
4486,58,5
4486,62,5
4486,67,5
4486,82,5
4486,83,5
4486,84,5
4486,86,1
4487,1,4
4487,17,4
4487,20,4
4488,2,5
4488,4,5
4488,5,4
4488,7,3
4488,8,2
4488,9,3
4488,10,4
4488,11,5
4488,13,5
4488,14,4
4488,15,5
4488,18,4
4488,19,4
4488,21,4
4488,23,4
4488,24,4
4488,25,4
4488,26,3
4488,27,4
4488,28,3
4488,29,2
4488,32,4
4488,33,3
4488,37,5
4488,38,4
4488,55,3
4488,58,4
4488,60,4
4488,85,5
4488,87,4
4488,92,4
4488,93,4
4488,94,2
4489,1,3
4489,9,3
4489,10,3
4489,15,3
4489,17,4
4489,20,2
4489,36,3
4489,37,4
4489,43,4
4489,47,5
4489,48,3
4489,54,4
4489,70,3
4489,80,3
4489,83,3
4489,84,3
4489,87,4
4489,97,3
4489,100,3
4490,1,5
4490,3,4
4490,16,5
4490,17,4
4490,18,5
4490,21,4
4490,23,4
4490,24,3
4490,31,4
4490,33,4
4490,35,5
4490,36,5
4490,38,5
4490,44,3
4490,46,4
4490,47,4
4490,48,5
4490,50,5
4490,57,5
4490,59,5
4490,75,3
4490,78,4
4490,81,4
4490,82,4
4490,83,5
4490,85,4
4490,86,3
4490,98,5
4490,100,2
4491,2,3
4491,3,5
4491,4,4
4491,9,4
4491,15,4
4491,18,3
4491,19,4
4491,21,4
4491,22,5
4491,23,3
4491,24,3
4491,25,5
4491,26,4
4491,27,4
4491,29,4
4491,36,4
4491,43,3
4491,44,4
4491,49,5
4491,50,5
4491,52,5
4491,59,3
4491,77,4
4491,85,5
4491,93,3
4492,67,4
4493,1,5
4493,2,4
4493,4,5
4493,5,4
4493,8,5
4493,9,3
4493,16,4
4493,17,4
4493,18,4
4493,20,4
4493,21,3
4493,22,4
4493,23,4
4493,24,5
4493,25,5
4493,26,5
4493,27,4
4493,31,4
4493,33,5
4493,35,5
4493,36,5
4493,40,4
4493,46,4
4493,55,4
4493,57,4
4493,60,3
4493,63,4
4493,68,3
4493,81,5
4493,87,5
4493,94,4
4493,95,3
4493,98,5
4494,4,5
4494,8,4
4494,11,5
4494,22,2
4494,26,3
4494,31,4
4494,40,4
4494,45,4
4494,47,5
4494,67,5
4494,81,4
4494,82,3
4494,100,5
4495,2,5
4495,4,4
4495,5,3
4495,7,4
4495,8,3
4495,9,3
4495,10,5
4495,11,5
4495,13,4
4495,14,4
4495,18,5
4495,21,5
4495,22,3
4495,23,5
4495,24,5
4495,25,5
4495,26,4
4495,27,5
4495,28,2
4495,29,4
4495,32,4
4495,33,4
4495,35,3
4495,42,5
4495,50,5
4495,55,3
4495,57,4
4495,58,5
4495,64,3
4495,65,2
4496,2,5
4496,4,5
4496,5,3
4496,8,3
4496,21,5
4496,22,5
4496,23,5
4496,24,4
4496,25,4
4496,27,5
4496,28,2
4496,32,4
4496,44,5
4496,58,3
4496,64,5
4496,78,5
4496,81,2
4496,87,5
4497,3,5
4497,18,5
4497,19,4
4497,24,5
4497,38,5
4497,45,5
4497,46,5
4497,49,5
4497,51,5
4497,52,5
4497,64,4
4497,67,5
4497,84,4
4497,97,4
4498,5,2
4498,8,4
4498,13,3
4498,29,4
4498,50,4
4498,58,4
4498,59,4
4498,79,4
4498,80,3
4498,85,4
4498,90,2
4498,97,3
4499,1,5
4499,3,3
4499,4,5
4499,17,5
4499,20,5
4499,31,5
4499,57,3
4499,67,4
4499,81,4
4500,4,5
4500,11,5
4500,15,5
4500,22,3
4500,28,4
4500,29,4
4500,31,4
4500,32,4
4500,33,4
4500,36,4
4500,37,4
4500,44,5
4500,46,5
4500,57,5
4500,59,4
4500,60,4
4500,66,4
4500,75,3
4500,77,4
4500,82,3
4500,85,5
4500,87,5
4501,40,4
4501,47,4
4501,64,5
4502,2,4
4502,3,3
4502,4,5
4502,9,3
4502,14,1
4502,16,5
4502,18,5
4502,19,4
4502,21,5
4502,22,5
4502,23,4
4502,24,4
4502,25,5
4502,26,3
4502,28,3
4502,37,4
4502,38,4
4502,49,3
4502,50,5
4502,52,4
4502,56,3
4502,58,2
4502,60,5
4502,98,5
4503,2,3
4503,4,4
4503,7,4
4503,8,1
4503,9,3
4503,11,4
4503,13,3
4503,14,4
4503,15,3
4503,18,3
4503,19,4
4503,21,4
4503,23,2
4503,24,3
4503,25,4
4503,26,3
4503,27,4
4503,28,3
4503,29,3
4503,32,3
4503,48,3
4503,54,4
4503,58,4
4503,62,2
4503,65,3
4503,92,3
4504,2,5
4504,3,4
4504,4,5
4504,5,4
4504,7,4
4504,8,3
4504,10,4
4504,11,3
4504,13,4
4504,14,5
4504,16,5
4504,18,5
4504,19,5
4504,21,5
4504,22,4
4504,23,5
4504,24,5
4504,25,5
4504,27,5
4504,29,4
4504,33,3
4504,38,3
4504,40,3
4504,45,4
4504,46,4
4504,49,3
4504,50,5
4504,52,4
4504,55,3
4504,56,5
4504,57,4
4504,60,4
4504,65,3
4504,67,5
4504,79,4
4504,94,5
4504,95,4
4504,98,5
4504,100,4
4505,2,3
4505,3,4
4505,4,4
4505,8,5
4505,9,5
4505,10,5
4505,11,3
4505,15,4
4505,26,5
4505,32,4
4505,33,4
4505,36,5
4505,38,3
4505,42,5
4505,43,4
4505,44,4
4505,49,4
4505,50,4
4505,52,4
4505,55,4
4505,63,4
4505,76,5
4505,93,5
4505,94,5
4507,2,5
4507,3,4
4507,7,4
4507,8,4
4507,9,4
4507,10,3
4507,11,4
4507,18,5
4507,21,3
4507,23,5
4507,24,5
4507,25,5
4507,26,5
4507,27,5
4507,32,5
4507,33,4
4507,35,5
4507,36,5
4507,46,5
4507,49,3
4507,50,4
4507,52,4
4507,60,4
4507,65,5
4508,38,4
4508,44,4
4509,1,4
4509,3,3
4509,4,4
4509,5,4
4509,8,4
4509,11,5
4509,16,5
4509,17,5
4509,20,4
4509,22,3
4509,31,3
4509,32,4
4509,33,4
4509,35,4
